review_title,review_body,review_date,review_rating,review_ID
Not what I expected,Good quality and exactly what I needed.,48:34.1,5,rev5277
Great product!,This is not what was described. Very disappointing.,48:34.1,1,rev1307
Not what I expected,It's exactly what I was looking for. Great value for money.,48:34.1,4,rev5824
Exactly what I needed,I can't believe how great this is! Totally worth it.,48:34.1,5,rev5352
Terrible purchase,This is not what was described. Very disappointing.,48:34.1,4,rev3898
Great product!,"For the price, it works just as expected.",48:34.1,2,rev8910
Best purchase ever,It's exactly what I was looking for. Great value for money.,48:34.1,2,rev1078
Disappointed,I am really impressed with this purchase. Highly recommend it.,48:34.1,5,rev8343
Very satisfied,I would definitely recommend this to friends.,48:34.1,1,rev7030
Highly recommend,I regret buying this. Waste of money.,48:34.1,2,rev2960
Very satisfied,I can't believe how great this is! Totally worth it.,48:34.1,3,rev7343
Perfect for the price,"Superb quality, I use it every day!",48:34.1,5,rev7742
Best purchase ever,The product broke after a few uses. Very upset.,48:34.1,4,rev8610
Would recommend to anyone,I would definitely recommend this to friends.,48:34.1,3,rev5267
Not what I expected,"This was a great experience, will buy again!",48:34.1,5,rev1933
Highly recommend,"Extremely poor quality, do not buy.",48:34.1,3,rev2332
Good quality,Good quality and exactly what I needed.,48:34.1,3,rev9707
Terrible purchase,I thought this would be better for the price I paid.,48:34.1,3,rev8276
Perfect for the price,"Superb quality, I use it every day!",48:34.1,1,rev1149
Exactly what I needed,The quality is not as good as I anticipated.,48:34.1,2,rev4983
Amazing experience,This product is exactly as described and works perfectly.,48:34.1,2,rev7102
Terrible purchase,"Superb quality, I use it every day!",48:34.1,3,rev4978
Amazing experience,The quality is not as good as I anticipated.,48:34.1,2,rev8758
Good quality,"Extremely poor quality, do not buy.",48:34.1,1,rev5324
Good quality,The product broke after a few uses. Very upset.,48:34.1,4,rev3839
Not what I expected,I would definitely recommend this to friends.,48:34.1,4,rev4740
Perfect for the price,This product is exactly as described and works perfectly.,48:34.1,5,rev1981
Disappointed,"This was a great experience, will buy again!",48:34.1,4,rev6758
Great product!,I am really impressed with this purchase. Highly recommend it.,48:34.1,5,rev9397
Perfect for the price,Good quality and exactly what I needed.,48:34.1,1,rev3998
Amazing experience,This product is exactly as described and works perfectly.,48:34.1,2,rev5156
Highly recommend,I am really impressed with this purchase. Highly recommend it.,48:34.1,1,rev9822
Would not buy again,I would definitely recommend this to friends.,48:34.1,1,rev8371
Not what I expected,"This was a great experience, will buy again!",48:34.1,2,rev3804
Highly recommend,The quality is not as good as I anticipated.,48:34.1,4,rev2742
Not what I expected,The quality is not as good as I anticipated.,48:34.1,2,rev9298
Very satisfied,I can't believe how great this is! Totally worth it.,48:34.1,5,rev6257
Good quality,"For the price, it works just as expected.",48:34.1,2,rev7204
Perfect for the price,"Superb quality, I use it every day!",48:34.1,2,rev1080
Not what I expected,The product broke after a few uses. Very upset.,48:34.1,1,rev7665
Waste of money,This product is exactly as described and works perfectly.,48:34.1,5,rev2966
Would not buy again,I am really impressed with this purchase. Highly recommend it.,48:34.1,3,rev5536
Terrible purchase,I can't believe how great this is! Totally worth it.,48:34.1,5,rev9213
Best purchase ever,The quality is not as good as I anticipated.,48:34.1,1,rev5379
Disappointed,This product is exactly as described and works perfectly.,48:34.1,5,rev9418
Exactly what I needed,This is not what was described. Very disappointing.,48:34.1,1,rev4415
Not as described,The product broke after a few uses. Very upset.,48:34.1,3,rev7144
Highly recommend,I am really impressed with this purchase. Highly recommend it.,48:34.1,4,rev5737
Disappointed,It's exactly what I was looking for. Great value for money.,48:34.1,4,rev2392
Highly recommend,The product broke after a few uses. Very upset.,48:34.1,2,rev9044
Best purchase ever,The quality is not as good as I anticipated.,48:34.1,1,rev2429
Exactly what I needed,I would definitely recommend this to friends.,48:34.1,1,rev2754
Disappointed,I regret buying this. Waste of money.,48:34.1,2,rev3096
Perfect for the price,I would definitely recommend this to friends.,48:34.1,3,rev2002
Not what I expected,I am really impressed with this purchase. Highly recommend it.,48:34.1,1,rev2169
Best purchase ever,This is not what was described. Very disappointing.,48:34.1,5,rev7480
Would recommend to anyone,It's exactly what I was looking for. Great value for money.,48:34.1,4,rev7981
Amazing experience,"Superb quality, I use it every day!",48:34.1,1,rev8468
Not as described,This is not what was described. Very disappointing.,48:34.1,4,rev4700
Not as described,This product is exactly as described and works perfectly.,48:34.1,1,rev8452
Highly recommend,I can't believe how great this is! Totally worth it.,48:34.1,5,rev6440
Not as described,This product is exactly as described and works perfectly.,48:34.1,5,rev9011
Great product!,"For the price, it works just as expected.",48:34.1,5,rev7129
Not as described,I would definitely recommend this to friends.,48:34.1,4,rev2154
Amazing experience,I thought this would be better for the price I paid.,48:34.1,2,rev2725
Would recommend to anyone,"Extremely poor quality, do not buy.",48:34.1,2,rev7643
Terrible purchase,The quality is not as good as I anticipated.,48:34.1,5,rev7787
Very satisfied,I would definitely recommend this to friends.,48:34.1,3,rev2707
Not as described,I would definitely recommend this to friends.,48:34.1,3,rev4128
Amazing experience,I would definitely recommend this to friends.,48:34.1,5,rev6359
Very satisfied,This product is exactly as described and works perfectly.,48:34.1,3,rev6940
Exactly what I needed,I am really impressed with this purchase. Highly recommend it.,48:34.1,4,rev3252
Very satisfied,I regret buying this. Waste of money.,48:34.1,2,rev4185
Good quality,It's exactly what I was looking for. Great value for money.,48:34.1,4,rev6506
Waste of money,I can't believe how great this is! Totally worth it.,48:34.1,4,rev4156
Highly recommend,I thought this would be better for the price I paid.,48:34.1,4,rev9361
Good quality,This is not what was described. Very disappointing.,48:34.1,5,rev9185
Not what I expected,Good quality and exactly what I needed.,48:34.1,1,rev6244
Highly recommend,I thought this would be better for the price I paid.,48:34.1,1,rev9739
Not as described,"For the price, it works just as expected.",48:34.1,5,rev7094
Disappointed,I thought this would be better for the price I paid.,48:34.1,3,rev4125
Would not buy again,"For the price, it works just as expected.",48:34.1,4,rev2143
Perfect for the price,This product is exactly as described and works perfectly.,48:34.1,1,rev3653
Not as described,The quality is not as good as I anticipated.,48:34.1,2,rev1228
Not as described,I am really impressed with this purchase. Highly recommend it.,48:34.1,1,rev5443
Disappointed,It's exactly what I was looking for. Great value for money.,48:34.1,3,rev7067
Exactly what I needed,"This was a great experience, will buy again!",48:34.1,5,rev9145
Not what I expected,I can't believe how great this is! Totally worth it.,48:34.1,3,rev5660
Perfect for the price,Good quality and exactly what I needed.,48:34.1,1,rev2980
Perfect for the price,I thought this would be better for the price I paid.,48:34.1,5,rev5440
Would recommend to anyone,I would definitely recommend this to friends.,48:34.1,4,rev6883
Would not buy again,This product is exactly as described and works perfectly.,48:34.1,2,rev3430
Best purchase ever,This is not what was described. Very disappointing.,48:34.1,3,rev1165
Best purchase ever,I would definitely recommend this to friends.,48:34.1,1,rev2727
Good quality,I can't believe how great this is! Totally worth it.,48:34.1,5,rev5223
Exactly what I needed,I can't believe how great this is! Totally worth it.,48:34.1,3,rev3836
Not as described,This is not what was described. Very disappointing.,48:34.1,5,rev3318
Highly recommend,I thought this would be better for the price I paid.,48:34.1,3,rev2925
Not as described,I would definitely recommend this to friends.,48:34.1,3,rev8648
Highly recommend,I can't believe how great this is! Totally worth it.,48:34.1,4,rev2069
Waste of money,It's exactly what I was looking for. Great value for money.,48:34.1,4,rev5235
Amazing experience,I regret buying this. Waste of money.,48:34.1,1,rev2730
Waste of money,The quality is not as good as I anticipated.,48:34.1,4,rev7058
Best purchase ever,The quality is not as good as I anticipated.,48:34.1,5,rev1655
Very satisfied,I thought this would be better for the price I paid.,48:34.1,1,rev1516
Great product!,I thought this would be better for the price I paid.,48:34.1,3,rev1687
Not what I expected,I would definitely recommend this to friends.,48:34.1,5,rev7309
Not what I expected,It's exactly what I was looking for. Great value for money.,48:34.1,5,rev4935
Good quality,"Superb quality, I use it every day!",48:34.1,5,rev3799
Would recommend to anyone,Good quality and exactly what I needed.,48:34.1,2,rev2791
Best purchase ever,The product broke after a few uses. Very upset.,48:34.1,1,rev5796
Good quality,I can't believe how great this is! Totally worth it.,48:34.1,5,rev1253
Good quality,The product broke after a few uses. Very upset.,48:34.1,1,rev3083
Not as described,I thought this would be better for the price I paid.,48:34.1,5,rev9286
Exactly what I needed,I would definitely recommend this to friends.,48:34.1,1,rev2886
Would recommend to anyone,I thought this would be better for the price I paid.,48:34.1,2,rev4748
Highly recommend,It's exactly what I was looking for. Great value for money.,48:34.1,1,rev1276
Very satisfied,This product is exactly as described and works perfectly.,48:34.1,4,rev6404
Amazing experience,I regret buying this. Waste of money.,48:34.1,1,rev7454
Waste of money,The quality is not as good as I anticipated.,48:34.1,3,rev1263
Would not buy again,The product broke after a few uses. Very upset.,48:34.1,4,rev9414
Good quality,It's exactly what I was looking for. Great value for money.,48:34.1,4,rev3491
Would recommend to anyone,The product broke after a few uses. Very upset.,48:34.1,5,rev7638
Exactly what I needed,I can't believe how great this is! Totally worth it.,48:34.1,1,rev8300
Would not buy again,"Extremely poor quality, do not buy.",48:34.1,1,rev9727
Very satisfied,This product is exactly as described and works perfectly.,48:34.1,2,rev2561
Great product!,I regret buying this. Waste of money.,48:34.1,3,rev4083
Great product!,This product is exactly as described and works perfectly.,48:34.1,2,rev4601
Not what I expected,I can't believe how great this is! Totally worth it.,48:34.1,3,rev1268
Highly recommend,I am really impressed with this purchase. Highly recommend it.,48:34.1,1,rev9281
Amazing experience,I am really impressed with this purchase. Highly recommend it.,48:34.1,3,rev3864
Not what I expected,The quality is not as good as I anticipated.,48:34.1,3,rev9296
Very satisfied,Good quality and exactly what I needed.,48:34.1,4,rev1616
Would not buy again,I would definitely recommend this to friends.,48:34.1,1,rev1543
Great product!,This is not what was described. Very disappointing.,48:34.1,4,rev1141
Would recommend to anyone,Good quality and exactly what I needed.,48:34.1,1,rev7568
Good quality,The quality is not as good as I anticipated.,48:34.1,4,rev9453
Highly recommend,I thought this would be better for the price I paid.,48:34.1,4,rev8647
Amazing experience,I regret buying this. Waste of money.,48:34.1,1,rev7989
